CODE_ISO;GMDNR;GMDNAME;AREA_HA;X_CNTR;Y_CNTR;ACODE;AKAT;ANAME;E_CNTR;N_CNTR
CH;6627;Laconnex;383;491700;112600;T_6621;4;Genève (CH);2491700;1112600
CH;6628;Lancy;477;498100;116300;T_6621;2;Genève (CH);2498100;1116300
CH;6629;Meinier;695;507100;122400;T_6621;4;Genève (CH);2507100;1122400
CH;663;Frauenkappelen;929;592300;200400;351;4;Bern;2592300;1200400
CH;6630;Meyrin;994;494600;120600;T_6621;2;Genève (CH);2494600;1120600
CH;6631;Onex;281;496500;115500;T_6621;2;Genève (CH);2496500;1115500
CH;6632;Perly-Certoux;254;495800;112600;T_6621;4;Genève (CH);2495800;1112600
CH;6633;Plan-les-Ouates;585;498000;113900;T_6621;2;Genève (CH);2498000;1113900
CH;6634;Pregny-Chambésy;627;500100;122000;T_6621;4;Genève (CH);2500100;1122000
CH;6635;Presinge;471;509000;119200;T_6621;4;Genève (CH);2509000;1119200
CH;6636;Puplinge;267;506800;118300;T_6621;2;Genève (CH);2506800;1118300
CH;6637;Russin;491;490000;116100;T_6621;4;Genève (CH);2490000;1116100
CH;6638;Satigny;1892;491500;119100;T_6621;4;Genève (CH);2491500;1119100
CH;6639;Soral;294;492200;111300;T_6621;4;Genève (CH);2492200;1111300
CH;6640;Thônex;382;504200;116000;T_6621;2;Genève (CH);2504200;1116000
CH;6641;Troinex;343;500400;113000;T_6621;2;Genève (CH);2500400;1113000
CH;6642;Vandoeuvres;442;504600;119600;T_6621;2;Genève (CH);2504600;1119600
CH;6643;Vernier;769;495700;119100;T_6621;2;Genève (CH);2495700;1119100
CH;6644;Versoix;1515;501500;126500;T_6621;3;Genève (CH);2501500;1126500
CH;6645;Veyrier;650;503200;113600;T_6621;2;Genève (CH);2503200;1113600
CH;666;Kriechenwil;477;583900;195600;351;4;Bern;2583900;1195600
CH;667;Laupen;414;584800;194600;351;4;Bern;2584800;1194600
CH;668;Mühleberg;2626;586600;200400;351;4;Bern;2586600;1200400
CH;669;Münchenwiler;248;576200;195800;92275;6;Murten;2576200;1195800
CH;67;Rafz;1068;682600;274100;261;4;Zürich;2682600;1274100
CH;670;Neuenegg;2183;589700;193800;351;4;Bern;2589700;1193800
CH;6702;Boécourt;1235;583100;244300;T_6711;4;Delémont (CH);2583100;1244300
CH;6704;Châtillon (JU);531;592800;241800;T_6711;4;Delémont (CH);2592800;1241800
CH;6706;Courchapoix;639;601300;244200;T_6711;4;Delémont (CH);2601300;1244200
CH;6708;Courrendlin;1109;595100;243100;T_6711;4;Delémont (CH);2595100;1243100
CH;6709;Courroux;1974;595200;245600;T_6711;2;Delémont (CH);2595200;1245600
CH;6710;Courtételle;1356;590900;243300;T_6711;4;Delémont (CH);2590900;1243300
CH;6711;Delémont;2197;593000;245900;T_6711;1;Delémont (CH);2593000;1245900
CH;6712;Develier;1247;589100;245000;T_6711;4;Delémont (CH);2589100;1245000
CH;6715;Mervelier;974;604800;243600;T_6711;4;Delémont (CH);2604800;1243600
CH;6716;Mettembert;234;591200;249700;T_6711;4;Delémont (CH);2591200;1249700
CH;6719;Pleigne;1784;588800;250700;T_6711;4;Delémont (CH);2588800;1250700
CH;6721;Rossemaison;189;592700;243900;T_6711;2;Delémont (CH);2592700;1243900
CH;6724;Soyhières;750;594800;249100;T_6711;4;Delémont (CH);2594800;1249100
CH;6730;Val Terbi;4669;598200;244200;T_6711;4;Delémont (CH);2598200;1244200
CH;6790;Fontenais;1999;573000;250300;96800;6;Porrentruy;2573000;1250300
CH;68;Rorbas;444;685700;264800;261;3;Zürich;2685700;1264800
CH;6800;Porrentruy;1476;572800;251800;96800;6;Porrentruy;2572800;1251800
CH;69;Wallisellen;642;687200;252200;261;2;Zürich;2687200;1252200
CH;7;Knonau;647;677500;230900;1711;4;Zug;2677500;1230900
CH;70;Wasterkingen;396;677800;271600;261;4;Zürich;2677800;1271600
CH;71;Wil (ZH);894;680400;273300;261;4;Zürich;2680400;1273300
CH;72;Winkel;811;684200;260800;261;3;Zürich;2684200;1260800
CH;731;Aegerten;216;588600;219000;371;2;Biel/Bienne;2588600;1219000
CH;732;Bellmund;379;585300;217200;371;2;Biel/Bienne;2585300;1217200
CH;733;Brügg;500;588200;219200;371;2;Biel/Bienne;2588200;1219200
CH;738;Jens;458;586600;216300;371;4;Biel/Bienne;2586600;1216300
CH;739;Ipsach;190;584500;218400;371;2;Biel/Bienne;2584500;1218400
CH;740;Ligerz;179;577100;214900;371;4;Biel/Bienne;2577100;1214900
CH;741;Merzligen;230;585800;215100;371;4;Biel/Bienne;2585800;1215100
CH;742;Mörigen;216;582900;214900;371;4;Biel/Bienne;2582900;1214900
CH;743;Nidau;152;584900;219300;371;2;Biel/Bienne;2584900;1219300
CH;744;Orpund;397;590000;220900;371;4;Biel/Bienne;2590000;1220900
CH;745;Port;246;586100;218400;371;2;Biel/Bienne;2586100;1218400
CH;746;Safnern;562;591300;222100;371;4;Biel/Bienne;2591300;1222100
CH;747;Scheuren;211;590800;220300;371;4;Biel/Bienne;2590800;1220300
CH;748;Schwadernau;415;590000;219800;371;2;Biel/Bienne;2590000;1219800
CH;749;Studen (BE);273;589300;218400;371;2;Biel/Bienne;2589300;1218400
CH;750;Sutz-Lattrigen;357;583300;216800;371;4;Biel/Bienne;2583300;1216800
CH;755;Worben;276;588700;216300;371;2;Biel/Bienne;2588700;1216300
CH;756;Twann-Tüscherz;1233;578600;215900;371;4;Biel/Bienne;2578600;1215900
CH;768;Spiez;1672;618600;170600;90768;6;Spiez;2618600;1170600
CH;770;Stocken-Höfen;1422;608900;174000;942;4;Thun;2608900;1174000
CH;8;Maschwanden;469;674800;232000;261;4;Zürich;2674800;1232000
CH;81;Bachs;913;675400;264300;261;4;Zürich;2675400;1264300
CH;82;Boppelsen;396;672600;258200;261;4;Zürich;2672600;1258200
CH;83;Buchs (ZH);584;675400;256800;261;4;Zürich;2675400;1256800
CH;84;Dällikon;451;675400;254800;261;4;Zürich;2675400;1254800
CH;85;Dänikon;287;672900;255400;261;4;Zürich;2672900;1255400
CH;855;Schwarzenburg;4480;592600;185200;351;4;Bern;2592600;1185200
CH;86;Dielsdorf;587;676500;259600;261;4;Zürich;2676500;1259600
CH;861;Belp;2326;604700;193300;351;4;Bern;2604700;1193300
CH;866;Gerzensee;781;608200;187600;351;4;Bern;2608200;1187600
CH;868;Jaberg;131;610000;185100;351;4;Bern;2610000;1185100
CH;869;Kaufdorf;206;604600;187500;351;4;Bern;2604600;1187500
CH;87;Hüttikon;159;671500;255400;261;4;Zürich;2671500;1255400
CH;870;Kehrsatz;444;602500;195400;351;2;Bern;2602500;1195400
CH;872;Kirchdorf (BE);1462;608500;185500;351;4;Bern;2608500;1185500
CH;873;Kirchenthurnen;123;604900;185900;351;4;Bern;2604900;1185900
CH;876;Mühlethurnen;293;605300;184700;351;4;Bern;2605300;1184700
CH;877;Niedermuhlern;726;602100;190000;351;4;Bern;2602100;1190000
CH;88;Neerach;604;678000;263000;261;4;Zürich;2678000;1263000
CH;881;Rümligen;466;604500;186600;351;4;Bern;2604500;1186600
CH;884;Toffen;488;604000;189800;351;4;Bern;2604000;1189800
CH;885;Uttigen;381;610400;182600;351;4;Bern;2610400;1182600
CH;888;Wald (BE);1330;602500;192300;351;4;Bern;2602500;1192300
CH;89;Niederglatt;360;680300;260600;261;3;Zürich;2680300;1260600
CH;9;Mettmenstetten;1303;677600;233000;261;4;Zürich;2677600;1233000
CH;90;Niederhasli;1130;678900;259500;261;3;Zürich;2678900;1259500
CH;91;Niederweningen;685;670700;262000;261;4;Zürich;2670700;1262000
CH;92;Oberglatt;825;681500;259000;261;3;Zürich;2681500;1259000
CH;921;Amsoldingen;471;610900;175100;942;4;Thun;2610900;1175100
CH;925;Fahrni;668;616500;182500;942;4;Thun;2616500;1182500
CH;927;Heiligenschwendi;555;619000;177600;942;4;Thun;2619000;1177600
CH;928;Heimberg;544;612800;182500;942;2;Thun;2612800;1182500
CH;929;Hilterfingen;281;616000;177200;942;2;Thun;2616000;1177200
CH;93;Oberweningen;494;672900;261700;261;4;Zürich;2672900;1261700
CH;931;Homberg;651;618800;180500;942;4;Thun;2618800;1180500
CH;932;Horrenbach-Buchen;2040;624000;181100;942;4;Thun;2624000;1181100
CH;934;Oberhofen am Thunersee;271;617600;175500;942;2;Thun;2617600;1175500
CH;937;Schwendibach;149;617000;180000;942;4;Thun;2617000;1180000
CH;939;Steffisburg;1332;615000;180700;942;2;Thun;2615000;1180700
CH;94;Otelfingen;715;671500;257200;261;4;Zürich;2671500;1257200
CH;941;Thierachern;753;610200;177900;942;2;Thun;2610200;1177900
CH;942;Thun;2157;614200;178400;942;1;Thun;2614200;1178400
CH;945;Unterlangenegg;680;620000;182800;942;4;Thun;2620000;1182800
CH;947;Zwieselberg;246;613600;173000;942;4;Thun;2613600;1173000
CH;95;Regensberg;237;675400;259600;261;4;Zürich;2675400;1259600
CH;96;Regensdorf;1462;677500;253800;261;3;Zürich;2677500;1253800
CH;97;Rümlang;1241;682400;256200;261;4;Zürich;2682400;1256200
CH;98;Schleinikon;568;672100;261200;261;4;Zürich;2672100;1261200
CH;981;Niederbipp;1731;619500;235100;92407;6;Oensingen;2619500;1235100
CH;99;Schöfflisdorf;401;673700;261500;261;4;Zürich;2673700;1261500
AT;AT_80201;Alberschwende;2114;781300;258900;T_3251;4;Rheintal (AT/CH);2781300;1258900
AT;AT_80205;Bildstein;914;777300;259200;T_3251;2;Rheintal (AT/CH);2777300;1259200
AT;AT_80207;Bregenz;1590;774400;263200;T_3251;2;Rheintal (AT/CH);2774400;1263200
AT;AT_80208;Buch;614;779000;261700;T_3251;4;Rheintal (AT/CH);2779000;1261700
AT;AT_80210;Doren;1419;783500;263200;T_3251;4;Rheintal (AT/CH);2783500;1263200
AT;AT_80212;Eichenberg;1159;777400;267600;T_3251;4;Rheintal (AT/CH);2777400;1267600
AT;AT_80213;Fußach;684;767000;261000;T_3251;2;Rheintal (AT/CH);2767000;1261000
AT;AT_80214;Gaißau;406;761900;261000;T_3251;4;Rheintal (AT/CH);2761900;1261000
AT;AT_80215;Hard;1064;769300;261800;T_3251;2;Rheintal (AT/CH);2769300;1261800
AT;AT_80217;Höchst;1393;765000;260500;T_3251;2;Rheintal (AT/CH);2765000;1260500
AT;AT_80218;Hörbranz;876;774400;269400;T_3251;4;Rheintal (AT/CH);2774400;1269400
AT;AT_80219;Hohenweiler;842;776300;272700;T_3251;4;Rheintal (AT/CH);2776300;1272700
AT;AT_80220;Kennelbach;322;775300;261700;T_3251;2;Rheintal (AT/CH);2775300;1261700
AT;AT_80221;Krumbach;871;786700;262300;T_3251;4;Rheintal (AT/CH);2786700;1262300
AT;AT_80222;Langen bei Bregenz;2186;780300;265600;T_3251;4;Rheintal (AT/CH);2780300;1265600
AT;AT_80223;Langenegg;1047;785100;260300;T_3251;4;Rheintal (AT/CH);2785100;1260300
AT;AT_80224;Lauterach;1191;771400;259900;T_3251;2;Rheintal (AT/CH);2771400;1259900
AT;AT_80225;Lingenau;688;786900;258600;T_3251;4;Rheintal (AT/CH);2786900;1258600
AT;AT_80226;Lochau;1059;775300;265900;T_3251;4;Rheintal (AT/CH);2775300;1265900
AT;AT_80229;Möggers;1142;778000;270900;T_3251;4;Rheintal (AT/CH);2778000;1270900
AT;AT_80235;Schwarzach;491;775200;257800;T_3251;2;Rheintal (AT/CH);2775200;1257800
AT;AT_80238;Sulzberg;2305;786200;266600;T_3251;4;Rheintal (AT/CH);2786200;1266600
AT;AT_80240;Wolfurt;1000;774100;259600;T_3251;2;Rheintal (AT/CH);2774100;1259600
AT;AT_80301;Dornbirn;12092;776000;249700;T_3251;1;Rheintal (AT/CH);2776000;1249700
AT;AT_80302;Hohenems;2922;771100;248700;T_3251;2;Rheintal (AT/CH);2771100;1248700
AT;AT_80303;Lustenau;2229;768500;255100;T_3251;1;Rheintal (AT/CH);2768500;1255100
AT;AT_80401;Altach;535;766700;247400;T_3251;2;Rheintal (AT/CH);2766700;1247400
AT;AT_80402;Düns;345;772000;232900;T_3251;4;Rheintal (AT/CH);2772000;1232900
AT;AT_80404;Feldkirch;3435;762000;235900;T_3251;1;Rheintal (AT/CH);2762000;1235900
AT;AT_80405;Frastanz;3080;767900;230900;T_3251;4;Rheintal (AT/CH);2767900;1230900
AT;AT_80406;Fraxern;887;770700;243900;T_3251;4;Rheintal (AT/CH);2770700;1243900
AT;AT_80407;Göfis;905;766000;234300;T_3251;4;Rheintal (AT/CH);2766000;1234300
AT;AT_80408;Götzis;1463;767900;245200;T_3251;2;Rheintal (AT/CH);2767900;1245200
AT;AT_80409;Klaus;525;766700;242600;T_3251;2;Rheintal (AT/CH);2766700;1242600
AT;AT_80410;Koblach;1024;764100;243700;T_3251;2;Rheintal (AT/CH);2764100;1243700
AT;AT_80411;Laterns;4378;776100;237600;T_3251;4;Rheintal (AT/CH);2776100;1237600
AT;AT_80412;Mäder;324;764600;246800;T_3251;2;Rheintal (AT/CH);2764600;1246800
AT;AT_80413;Meiningen;538;761800;241000;T_3251;4;Rheintal (AT/CH);2761800;1241000
AT;AT_80414;Rankweil;2187;765600;238400;T_3251;2;Rheintal (AT/CH);2765600;1238400
AT;AT_80416;Röthis;273;767300;240400;T_3251;2;Rheintal (AT/CH);2767300;1240400
AT;AT_80417;Satteins;1271;769200;233400;T_3251;4;Rheintal (AT/CH);2769200;1233400
AT;AT_80420;Sulz;301;766500;240100;T_3251;2;Rheintal (AT/CH);2766500;1240100
AT;AT_80421;Übersaxen;577;770200;235800;T_3251;4;Rheintal (AT/CH);2770200;1235800
AT;AT_80422;Viktorsberg;1251;772500;242200;T_3251;4;Rheintal (AT/CH);2772500;1242200
AT;AT_80423;Weiler;308;767500;241600;T_3251;2;Rheintal (AT/CH);2767500;1241600
AT;AT_80424;Zwischenwasser;2263;771700;239700;T_3251;2;Rheintal (AT/CH);2771700;1239700
DE;DE_08335002;Allensbach;2674;722700;288600;T_4671;4;Konstanz – Kreuzlingen (DE/CH);2722700;1288600
DE;DE_08335015;Büsingen am Hochrhein;757;693800;284200;T_2939;4;Schaffhausen (CH/DE);2693800;1284200
DE;DE_08335043;Konstanz, Universitätsstadt;5310;731800;285400;T_4671;1;Konstanz – Kreuzlingen (DE/CH);2731800;1285400
DE;DE_08335066;Reichenau;449;727900;288000;T_4671;4;Konstanz – Kreuzlingen (DE/CH);2727900;1288000
DE;DE_08336006;Bad Bellingen;1703;609400;285600;T_2701;4;Basel (CH/DE/FR);2609400;1285600
DE;DE_08336008;Binzen;567;613600;276000;T_2701;4;Basel (CH/DE/FR);2613600;1276000
DE;DE_08336014;Efringen-Kirchen;4366;609600;280100;T_2701;4;Basel (CH/DE/FR);2609600;1280100
DE;DE_08336019;Eimeldingen;354;611700;275800;T_2701;4;Basel (CH/DE/FR);2611700;1275800
DE;DE_08336024;Fischingen;185;612200;277700;T_2701;4;Basel (CH/DE/FR);2612200;1277700
DE;DE_08336034;Hasel;1170;634200;279300;T_2701;4;Basel (CH/DE/FR);2634200;1279300
DE;DE_08336036;Hausen im Wiesental;466;629400;281600;T_2701;4;Basel (CH/DE/FR);2629400;1281600
DE;DE_08336043;Inzlingen;947;619700;270900;T_2701;2;Basel (CH/DE/FR);2619700;1270900
DE;DE_08336045;Kandern;6218;616100;283700;T_2701;4;Basel (CH/DE/FR);2616100;1283700
DE;DE_08336050;Lörrach;3961;618400;275300;T_2701;2;Basel (CH/DE/FR);2618400;1275300
DE;DE_08336057;Maulburg;975;625500;277000;T_2701;3;Basel (CH/DE/FR);2625500;1277000
DE;DE_08336069;Rheinfelden (Baden);6261;624800;270600;T_2701;3;Basel (CH/DE/FR);2624800;1270600
DE;DE_08336073;Rümmingen;450;615900;277300;T_2701;4;Basel (CH/DE/FR);2615900;1277300
DE;DE_08336075;Schallbach;396;614000;278500;T_2701;4;Basel (CH/DE/FR);2614000;1278500
DE;DE_08336081;Schopfheim;6865;632500;280300;T_2701;3;Basel (CH/DE/FR);2632500;1280300
DE;DE_08336082;Schwörstadt;2011;631900;273000;T_2701;4;Basel (CH/DE/FR);2631900;1273000
DE;DE_08336084;Steinen;4664;622800;280500;T_2701;3;Basel (CH/DE/FR);2622800;1280500
DE;DE_08336091;Weil am Rhein;1947;612900;272800;T_2701;2;Basel (CH/DE/FR);2612900;1272800
DE;DE_08336100;Wittlingen;372;619000;280400;T_2701;4;Basel (CH/DE/FR);2619000;1280400
DE;DE_08336103;Zell im Wiesental;3401;638500;287400;T_2701;4;Basel (CH/DE/FR);2638500;1287400
DE;DE_08336104;Malsburg-Marzell;2481;621000;289300;T_2701;4;Basel (CH/DE/FR);2621000;1289300
DE;DE_08336105;Grenzach-Wyhlen;1737;618400;266800;T_2701;4;Basel (CH/DE/FR);2618400;1266800
DE;DE_08336106;Häg-Ehrsberg;2517;636500;287700;T_2701;4;Basel (CH/DE/FR);2636500;1287700
DE;DE_08336107;Kleines Wiesental;7795;626600;289100;T_2701;4;Basel (CH/DE/FR);2626600;1289100
DE;DE_08337096;Bad Säckingen;2552;638900;268700;T_4260;1;Bad Säckingen – Stein (AG) (DE/CH);2638900;1268700
FR;FR_01071;Cessy;645;495200;130300;T_6621;3;Genève (CH/FR);2495200;1130300
FR;FR_01078;Challex;882;486700;115000;T_6621;4;Genève (CH/FR);2486700;1115000
FR;FR_01103;Chevry;580;492700;126600;T_6621;4;Genève (CH/FR);2492700;1126600
FR;FR_01109;Collonges;1631;481100;111200;T_6621;4;Genève (CH/FR);2481100;1111200
FR;FR_01135;Crozet;2730;488700;127700;T_6621;4;Genève (CH/FR);2488700;1127700
FR;FR_01143;Divonne-les-Bains;3374;498200;136800;T_6621;4;Genève (CH/FR);2498200;1136800
FR;FR_01153;Échenevex;1653;490600;130400;T_6621;4;Genève (CH/FR);2490600;1130400
FR;FR_01158;Farges;1424;481100;113900;T_6621;4;Genève (CH/FR);2481100;1113900
FR;FR_01160;Ferney-Voltaire;478;497300;123000;T_6621;3;Genève (CH/FR);2497300;1123000
FR;FR_01173;Gex;3187;492800;133800;T_6621;3;Genève (CH/FR);2492800;1133800
FR;FR_01180;Grilly;750;497900;132000;T_6621;4;Genève (CH/FR);2497900;1132000
FR;FR_01209;Léaz;1143;479200;107500;T_6621;4;Genève (CH/FR);2479200;1107500
FR;FR_01247;Mijoux;2192;489900;135500;T_6621;4;Genève (CH/FR);2489900;1135500
FR;FR_01281;Ornex;569;496300;125900;T_6621;4;Genève (CH/FR);2496300;1125900
FR;FR_01288;Péron;2606;482700;116700;T_6621;4;Genève (CH/FR);2482700;1116700
FR;FR_01308;Pougny;767;485000;111400;T_6621;4;Genève (CH/FR);2485000;1111400
FR;FR_01313;Prévessin-Moëns;1206;494600;123800;T_6621;3;Genève (CH/FR);2494600;1123800
FR;FR_01354;Saint-Genis-Pouilly;986;491800;123400;T_6621;4;Genève (CH/FR);2491800;1123400
FR;FR_01360;Saint-Jean-de-Gonville;1222;484400;119500;T_6621;4;Genève (CH/FR);2484400;1119500
FR;FR_01397;Sauverny;182;497600;129800;T_6621;4;Genève (CH/FR);2497600;1129800
FR;FR_01399;Ségny;327;494800;127800;T_6621;4;Genève (CH/FR);2494800;1127800
FR;FR_01401;Sergy;976;488200;124500;T_6621;4;Genève (CH/FR);2488200;1124500
FR;FR_01419;Thoiry;2893;486300;122400;T_6621;4;Genève (CH/FR);2486300;1122400
FR;FR_01435;Versonnex;585;496900;128500;T_6621;4;Genève (CH/FR);2496900;1128500
FR;FR_01436;Vesancy;1077;495700;135300;T_6621;4;Genève (CH/FR);2495700;1135300
FR;FR_25148;La Chenalotte;494;542900;217700;T_6421;4;La Chaux-de-Fonds – Le Locle (CH/FR);2542900;1217700
FR;FR_25321;Villers-le-Lac;3035;543100;213500;T_6421;4;La Chaux-de-Fonds – Le Locle (CH/FR);2543100;1213500
FR;FR_68013;Attenschwiller;514;602200;268500;T_2701;4;Basel (CH/DE/FR);2602200;1268500
FR;FR_68021;Bartenheim;1302;603700;276200;T_2701;4;Basel (CH/DE/FR);2603700;1276200
FR;FR_68025;Bendorf;738;587900;259200;T_2701;4;Basel (CH/DE/FR);2587900;1259200
FR;FR_68027;Berentzwiller;611;596100;270000;T_2701;4;Basel (CH/DE/FR);2596100;1270000
FR;FR_68034;Bettlach;420;598700;262300;T_2701;4;Basel (CH/DE/FR);2598700;1262300
FR;FR_68035;Biederthal;412;599800;257800;T_2701;4;Basel (CH/DE/FR);2599800;1257800
FR;FR_68042;Blotzheim;1506;604200;272600;T_2701;4;Basel (CH/DE/FR);2604200;1272600
FR;FR_68049;Bouxwiller;637;592600;261400;T_2701;4;Basel (CH/DE/FR);2592600;1261400
FR;FR_68054;Brinckheim;342;601400;274500;T_2701;4;Basel (CH/DE/FR);2601400;1274500
FR;FR_68061;Buschwiller;412;604400;267300;T_2701;2;Basel (CH/DE/FR);2604400;1267300
FR;FR_68075;Durmenach;573;592400;263900;T_2701;4;Basel (CH/DE/FR);2592400;1263900
FR;FR_68080;Emlingen;247;588800;275200;T_2701;4;Basel (CH/DE/FR);2588800;1275200
FR;FR_68087;Feldbach;506;586300;264800;T_2701;4;Basel (CH/DE/FR);2586300;1264800
FR;FR_68090;Ferrette;194;590700;260300;T_2701;4;Basel (CH/DE/FR);2590700;1260300
FR;FR_68092;Fislis;745;595700;262500;T_2701;4;Basel (CH/DE/FR);2595700;1262500
FR;FR_68094;Folgensbourg;687;600200;265300;T_2701;4;Basel (CH/DE/FR);2600200;1265300
FR;FR_68096;Franken;628;593500;271600;T_2701;4;Basel (CH/DE/FR);2593500;1271600
FR;FR_68103;Geispitzen;609;601400;281000;T_2701;4;Basel (CH/DE/FR);2601400;1281000
FR;FR_68120;Hagenthal-le-Bas;647;603100;264300;T_2701;4;Basel (CH/DE/FR);2603100;1264300
FR;FR_68121;Hagenthal-le-Haut;502;601200;263100;T_2701;4;Basel (CH/DE/FR);2601200;1263100
FR;FR_68124;Hausgauen;583;590700;272500;T_2701;4;Basel (CH/DE/FR);2590700;1272500
FR;FR_68126;Hégenheim;703;606500;267800;T_2701;2;Basel (CH/DE/FR);2606500;1267800
FR;FR_68131;Heiwiller;204;591300;274700;T_2701;4;Basel (CH/DE/FR);2591300;1274700
FR;FR_68132;Helfrantzkirch;637;598100;272600;T_2701;4;Basel (CH/DE/FR);2598100;1272600
FR;FR_68135;Hésingue;907;605900;269900;T_2701;2;Basel (CH/DE/FR);2605900;1269900
FR;FR_68148;Hundsbach;406;592300;272000;T_2701;4;Basel (CH/DE/FR);2592300;1272000
FR;FR_68149;Huningue;288;610700;270800;T_2701;2;Basel (CH/DE/FR);2610700;1270800
FR;FR_68158;Jettingen;636;595400;271600;T_2701;4;Basel (CH/DE/FR);2595400;1271600
FR;FR_68160;Kappelen;518;600200;273600;T_2701;4;Basel (CH/DE/FR);2600200;1273600
FR;FR_68163;Kembs;1640;604600;281000;T_2701;4;Basel (CH/DE/FR);2604600;1281000
FR;FR_68168;Knoeringue;479;597200;268000;T_2701;4;Basel (CH/DE/FR);2597200;1268000
FR;FR_68169;Koestlach;816;587400;262400;T_2701;4;Basel (CH/DE/FR);2587400;1262400
FR;FR_68170;Koetzingue;521;596500;277500;T_2701;4;Basel (CH/DE/FR);2596500;1277500
FR;FR_68182;Leymen;1168;603400;261000;T_2701;4;Basel (CH/DE/FR);2603400;1261000
FR;FR_68183;Liebenswiller;390;600800;261100;T_2701;4;Basel (CH/DE/FR);2600800;1261100
FR;FR_68186;Ligsdorf;1004;589600;257200;T_2701;4;Basel (CH/DE/FR);2589600;1257200
FR;FR_68187;Linsdorf;342;597500;262700;T_2701;4;Basel (CH/DE/FR);2597500;1262700
FR;FR_68190;Lucelle;1038;587700;254100;T_6711;4;Delémont (CH/FR);2587700;1254100
FR;FR_68194;Lutter;862;594900;256300;T_2701;4;Basel (CH/DE/FR);2594900;1256300
FR;FR_68197;Magstatt-le-Bas;336;598000;276500;T_2701;4;Basel (CH/DE/FR);2598000;1276500
FR;FR_68198;Magstatt-le-Haut;390;596600;275100;T_2701;4;Basel (CH/DE/FR);2596600;1275100
FR;FR_68207;Michelbach-le-Bas;501;602000;271400;T_2701;4;Basel (CH/DE/FR);2602000;1271400
FR;FR_68208;Michelbach-le-Haut;742;599900;268000;T_2701;4;Basel (CH/DE/FR);2599900;1268000
FR;FR_68221;Muespach;1140;595000;266500;T_2701;4;Basel (CH/DE/FR);2595000;1266500
FR;FR_68222;Muespach-le-Haut;690;597700;265500;T_2701;4;Basel (CH/DE/FR);2597700;1265500
FR;FR_68232;Neuwiller;386;605600;263700;T_2701;4;Basel (CH/DE/FR);2605600;1263700
FR;FR_68238;Niffer;876;604400;284900;T_2701;4;Basel (CH/DE/FR);2604400;1284900
FR;FR_68240;Illtal;1194;589500;268100;T_2701;4;Basel (CH/DE/FR);2589500;1268100
FR;FR_68248;Oltingue;1334;597000;259800;T_2701;4;Basel (CH/DE/FR);2597000;1259800
FR;FR_68254;Petit-Landau;1748;605200;287100;T_2701;4;Basel (CH/DE/FR);2605200;1287100
FR;FR_68259;Raedersdorf;733;593500;257700;T_2701;4;Basel (CH/DE/FR);2593500;1257700
FR;FR_68263;Ranspach-le-Bas;452;600500;270700;T_2701;4;Basel (CH/DE/FR);2600500;1270700
FR;FR_68264;Ranspach-le-Haut;447;598500;269900;T_2701;4;Basel (CH/DE/FR);2598500;1269900
FR;FR_68265;Rantzwiller;529;594900;277600;T_2701;4;Basel (CH/DE/FR);2594900;1277600
FR;FR_68273;Riespach;762;588700;265000;T_2701;4;Basel (CH/DE/FR);2588700;1265000
FR;FR_68284;Roppentzwiller;406;591700;265200;T_2701;4;Basel (CH/DE/FR);2591700;1265200
FR;FR_68286;Rosenau;633;607700;276400;T_2701;4;Basel (CH/DE/FR);2607700;1276400
FR;FR_68297;Saint-Louis;1706;607600;272400;T_2701;2;Basel (CH/DE/FR);2607600;1272400
FR;FR_68309;Sierentz;1322;602100;279000;T_2701;4;Basel (CH/DE/FR);2602100;1279000
FR;FR_68312;Sondersdorf;849;592000;258400;T_2701;4;Basel (CH/DE/FR);2592000;1258400
FR;FR_68325;Steinsoultz;405;593000;267500;T_2701;4;Basel (CH/DE/FR);2593000;1267500
FR;FR_68327;Stetten;437;598500;274800;T_2701;4;Basel (CH/DE/FR);2598500;1274800
FR;FR_68333;Tagsdorf;251;589600;274400;T_2701;4;Basel (CH/DE/FR);2589600;1274400
FR;FR_68341;Uffheim;433;599900;277000;T_2701;4;Basel (CH/DE/FR);2599900;1277000
FR;FR_68347;Vieux-Ferrette;668;589900;262000;T_2701;4;Basel (CH/DE/FR);2589900;1262000
FR;FR_68349;Village-Neuf;680;609700;273200;T_2701;2;Basel (CH/DE/FR);2609700;1273200
FR;FR_68353;Wahlbach;626;593000;275400;T_2701;4;Basel (CH/DE/FR);2593000;1275400
FR;FR_68355;Waldighofen;413;590800;266300;T_2701;4;Basel (CH/DE/FR);2590800;1266300
FR;FR_68357;Waltenheim;236;598800;278200;T_2701;4;Basel (CH/DE/FR);2598800;1278200
FR;FR_68362;Wentzwiller;476;602600;266300;T_2701;4;Basel (CH/DE/FR);2602600;1266300
FR;FR_68363;Werentzhouse;454;594200;263200;T_2701;4;Basel (CH/DE/FR);2594200;1263200
FR;FR_68380;Wolschwiller;1021;597600;256200;T_2701;4;Basel (CH/DE/FR);2597600;1256200
FR;FR_68382;Zaessingue;513;595000;274300;T_2701;4;Basel (CH/DE/FR);2595000;1274300
FR;FR_74008;Ambilly;123;506200;116700;T_6621;2;Genève (CH/FR);2506200;1116700
FR;FR_74009;Andilly;611;494100;103000;T_6621;4;Genève (CH/FR);2494100;1103000
FR;FR_74012;Annemasse;494;507700;116200;T_6621;2;Genève (CH/FR);2507700;1116200
